agecat_contact,part_id,freq,rel,type,total_time,distance,rural,location,cnt_age_est_min,cnt_age_est_max,country,year
10-14y olds,2602,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2604,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2604,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2610,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2610,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Friend,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2627,Daily or almost daily,Other,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2704,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2704,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2704,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2704,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2714,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2717,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2720,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2720,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2720,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2724,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2802,At least once a week,Other,Physical,2h - <4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2802,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,9.7,Yes,other,10,14,Uganda,2014
10-14y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,6.8,Yes,other,10,14,Uganda,2014
10-14y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,9.7,Yes,other,10,14,Uganda,2014
10-14y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,9.7,Yes,other,10,14,Uganda,2014
10-14y olds,2810,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2810,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2810,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2810,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2812,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2812,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2812,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2814,At least once a week,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2820,Daily or almost daily,Household member,Physical,>4h,6.6,Yes,house,10,14,Uganda,2014
10-14y olds,2820,Daily or almost daily,Other relative,Physical,<15mins,0,Yes,other,10,14,Uganda,2014
10-14y olds,2820,Daily or almost daily,Other relative,Physical,<15mins,0,Yes,other,10,14,Uganda,2014
10-14y olds,2820,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2820,Daily or almost daily,Other relative,Physical,1h - <2h,6.6,Yes,other,10,14,Uganda,2014
10-14y olds,2823,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2823,At least once a week,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2823,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2823,At least once a week,Other relative,Nonphysical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2823,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2823,At least once a week,Household member,Physical,1h - <2h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2902,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2904,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2904,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,2910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2910,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2923,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,2923,Daily or almost daily,Household member,Physical,2h - <4h,1.6,Yes,house,10,14,Uganda,2014
10-14y olds,2923,Daily or almost daily,Friend,Physical,1h - <2h,1.6,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,2927,Daily or almost daily,Friend,Physical,>4h,12.7,Yes,other,10,14,Uganda,2014
10-14y olds,3002,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3002,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3006,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3012,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3012,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3021,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3023,Daily or almost daily,Friend,Physical,<15mins,1.3,Yes,other,10,14,Uganda,2014
10-14y olds,3023,Daily or almost daily,Colleague or schoolmate,Physical,1h - <2h,1.3,Yes,other,10,14,Uganda,2014
10-14y olds,3023,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3120,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3123,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3127,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3127,Daily or almost daily,Other,Nonphysical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3217,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3302,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3310,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3313,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3321,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3423,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3427,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3427,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3504,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3504,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3506,At least once a week,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3517,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3604,At least once a month,Other relative,Physical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3604,At least once a month,Household member,Nonphysical,15mins - <1h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3613,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3629,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3629,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3704,Daily or almost daily,Friend,Physical,2h - <4h,2.2,Yes,other,10,14,Uganda,2014
10-14y olds,3704,Daily or almost daily,Friend,Physical,2h - <4h,2.2,Yes,other,10,14,Uganda,2014
10-14y olds,3704,Daily or almost daily,Friend,Physical,2h - <4h,2.2,Yes,other,10,14,Uganda,2014
10-14y olds,3704,Daily or almost daily,Friend,Physical,2h - <4h,2.2,Yes,other,10,14,Uganda,2014
10-14y olds,3704,Daily or almost daily,Friend,Physical,2h - <4h,2.2,Yes,other,10,14,Uganda,2014
10-14y olds,3717,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3721,At least once a week,Colleague or schoolmate,Physical,2h - <4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,3902,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,3923,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4013,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4014,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4030,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4117,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4117,Daily or almost daily,Household member,Nonphysical,1h - <2h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4123,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4202,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4202,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4204,Daily or almost daily,Colleague or schoolmate,Nonphysical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4204,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4204,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4210,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4213,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4213,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4213,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4217,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4302,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4302,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4304,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4306,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4306,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4313,Daily or almost daily,Other relative,Physical,1h - <2h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4314,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4320,Daily or almost daily,Colleague or schoolmate,Physical,>4h,13.3,Yes,other,10,14,Uganda,2014
10-14y olds,4320,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4402,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4412,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4414,At least once a month,Other relative,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4414,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4414,At least once a month,Other relative,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4417,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4420,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4502,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4521,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4523,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4604,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4604,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4606,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,10,14,Uganda,2014
10-14y olds,4612,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
10-14y olds,4612,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,10,14,Uganda,2014
